mavpackettype,TimeUS,NavRoll,Roll,NavPitch,Pitch,ThO,RdO,ThD,As,AsT,E2T,GU,ap_time_s
CTUN,13199988,13.05,13.05,-12.28,-12.28,40.20000076293945,0.0,0.0,12.921592712402344,1,0.9999929070472717,0,13.199988
CTUN,13239988,13.04,13.04,-12.25,-12.25,40.20000076293945,0.0,0.0,12.921592712402344,1,0.9999929070472717,0,13.239988
CTUN,13279988,13.03,13.03,-12.21,-12.21,40.099998474121094,0.0,0.0,12.92618465423584,1,0.9999918937683105,0,13.279988
CTUN,13319988,13.03,13.03,-12.18,-12.18,40.099998474121094,0.0,0.0,12.92618465423584,1,0.9999918937683105,0,13.319988
CTUN,13359988,13.02,13.02,-12.16,-12.16,40.099998474121094,0.0,0.0,12.928521156311035,1,0.9999924898147583,0,13.359988
CTUN,13399988,13.01,13.01,-12.16,-12.16,40.099998474121094,0.0,0.0,12.928521156311035,1,0.9999924898147583,0,13.399988
CTUN,13439988,13.0,13.0,-12.16,-12.16,40.099998474121094,0.0,0.0,12.928521156311035,1,0.9999924898147583,0,13.439988
CTUN,13479988,12.99,12.99,-12.17,-12.17,40.099998474121094,0.0,0.0,12.931904792785645,1,0.9999940395355225,0,13.479988
CTUN,13519988,12.99,12.99,-12.17,-12.17,40.099998474121094,0.0,0.0,12.931904792785645,1,0.9999940395355225,0,13.519988
CTUN,13559988,12.99,12.99,-12.16,-12.16,40.099998474121094,0.0,0.0,12.936800956726074,1,0.9999964237213135,0,13.559988
CTUN,13599988,12.99,12.99,-12.16,-12.16,40.099998474121094,0.0,0.0,12.936800956726074,1,0.9999964237213135,0,13.599988
CTUN,13639988,12.99,12.99,-12.15,-12.15,40.0,0.0,0.0,12.936800956726074,1,0.9999964237213135,0,13.639988
CTUN,13679988,13.0,13.0,-12.14,-12.14,40.0,0.0,0.0,12.93764877319336,1,0.999983549118042,0,13.679988
CTUN,13719988,13.0,13.0,-12.13,-12.13,40.0,0.0,0.0,12.93764877319336,1,0.999983549118042,0,13.719988
CTUN,13759988,13.01,13.01,-12.13,-12.13,40.0,0.0,0.0,12.94096851348877,1,0.9999895095825195,0,13.759988
CTUN,13799988,13.01,13.01,-12.12,-12.12,40.0,0.0,0.0,12.94096851348877,1,0.9999895095825195,0,13.799988
CTUN,13839988,13.02,13.02,-12.12,-12.12,40.0,0.0,0.0,12.94096851348877,1,0.9999895095825195,0,13.839988
CTUN,13879988,13.02,13.02,-12.11,-12.11,40.0,0.0,0.0,12.943489074707031,1,0.9999940395355225,0,13.879988
CTUN,13919988,13.02,13.02,-12.11,-12.11,40.0,0.0,0.0,12.943489074707031,1,0.9999940395355225,0,13.919988
CTUN,13959988,13.02,13.02,-12.1,-12.1,40.0,0.0,0.0,12.944829940795898,1,0.9999947547912598,0,13.959988
CTUN,13999988,13.01,13.01,-12.08,-12.08,40.0,0.0,0.0,12.944829940795898,1,0.9999947547912598,0,13.999988
CTUN,14039988,13.01,13.01,-12.06,-12.06,40.0,0.0,0.0,12.944829940795898,1,0.9999947547912598,0,14.039988
CTUN,14079988,13.0,13.0,-12.04,-12.04,40.0,0.0,0.0,12.943305969238281,1,0.9999868273735046,0,14.079988
CTUN,14119988,13.0,13.0,-12.02,-12.02,40.0,0.0,0.0,12.943305969238281,1,0.9999868273735046,0,14.119988
CTUN,14159988,12.99,12.99,-12.0,-12.0,40.0,0.0,0.0,12.941859245300293,1,0.9999884963035583,0,14.159988
CTUN,14199988,12.98,12.98,-11.99,-11.99,40.0,0.0,0.0,12.941859245300293,1,0.9999884963035583,0,14.199988
CTUN,14239988,12.98,12.98,-11.98,-11.98,40.0,0.0,0.0,12.941859245300293,1,0.9999884963035583,0,14.239988
CTUN,14279988,12.97,12.97,-11.96,-11.96,40.0,0.0,0.0,12.941913604736328,1,0.999993622303009,0,14.279988
CTUN,14319988,12.96,12.96,-11.95,-11.95,40.0,0.0,0.0,12.941913604736328,1,0.999993622303009,0,14.319988
CTUN,14359988,12.96,12.96,-11.95,-11.95,40.0,0.0,0.0,12.944928169250488,1,0.9999856948852539,0,14.359988
CTUN,14399988,12.98,12.98,-11.96,-11.96,40.0,0.0,0.0,12.944928169250488,1,0.9999856948852539,0,14.399988
CTUN,14439988,12.99,12.99,-11.97,-11.97,40.0,0.0,0.0,12.944928169250488,1,0.9999856948852539,0,14.439988
CTUN,14479988,13.0,13.0,-11.98,-11.98,40.099998474121094,0.0,0.0,12.942485809326172,1,0.9999884963035583,0,14.479988
CTUN,14519988,13.02,13.02,-11.99,-11.99,40.099998474121094,0.0,0.0,12.942485809326172,1,0.9999884963035583,0,14.519988
CTUN,14559988,13.03,13.03,-11.99,-11.99,40.099998474121094,0.0,0.0,12.940103530883789,1,0.9999952912330627,0,14.559988
