config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,state_order,derivative_order,A11,A12,A13,A14,A21,A22,A23,A24,A31,A32,A33,A34,A41,A42,A43,A44
CFG014,30,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),0.5867283409684289,0,8.92799820519945,-0.09999999999999964,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.7629568794442811,0.024190089327036556,0.003040182289118258,0.1446954100165178,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.428610340860437,-1.055834460685621,-8.074029540137643,9.81,-1.3403951753358456,-25.696229251933282,7.383193904953336,0,0.4515411214386087,-3.5351491113053664,-0.8393169845639377,0,0,1,0,0
CFG014,31,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),0.36393779709523777,0,9.064809929759754,0,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.7407277583975892,0.02351897529478439,0.0030339962253212384,0.14422635532768305,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4349174546208594,-1.0754294306081005,-8.206467623775044,9.81,-1.3597867090237097,-26.1052574376582,7.289189922576686,0,0.4628457612162248,-3.4667544016511607,-0.8497945410913046,0,0,1,0,0
CFG014,32,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),0.13789207441358578,0,9.210125351942178,0.10000000000000009,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.7181501917482553,0.02285657125331838,0.0030299821427896404,0.14378551985961482,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4416142793382738,-1.0961223607308646,-8.347032873452847,9.81,-1.3804314332836614,-26.53899660941807,7.192366997429774,0,0.4739978052881966,-3.436335593288216,-0.8622675796667749,0,0,1,0,0
CFG014,33,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-0.09156523387115645,0,9.364893260308806,0.20000000000000018,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.6952079962855169,0.022196785743954485,0.0030227985087788235,0.14328014479709142,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4487461646001322,-1.118036003810361,-8.496625139502244,9.81,-1.4024684261720959,-27.000151598626232,7.092544358526943,0,0.4866376252620049,-3.3683995723618865,-0.8793834782369546,0,0,1,0,0
CFG014,34,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-0.32455965194552655,0,9.53016061459776,0.30000000000000027,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.6718881514940789,0.021542436513090048,0.003015686162978588,0.14291040892228987,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.45636290680517644,-1.1413053064401142,-8.656237453641797,9.81,-1.4260544248322427,-27.49182131087511,6.989534337672082,0,0.49886773273210383,-3.3325166860885007,-0.8941447872709188,0,0,1,0,0
CFG014,35,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-0.5612620401705937,0,9.707121787637744,0.40000000000000036,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.6481729961666151,0.020884397857463648,0.0030052264938254,0.142346816250371,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.46452107602292264,-1.1660847169531388,-8.827004646818256,9.81,-1.451361896361995,-28.01736763423206,6.883074917974704,0,0.5137927236623804,-3.246992100109891,-0.9057092051352513,0,0,1,0,0
CFG014,36,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-0.8018379235502779,0,9.89719893483011,0.5,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.6240454189415896,0.02025347464614339,0.002997417005821111,0.14191571231551542,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4732878175028621,-1.1925572284966093,-9.010275581195623,9.81,-1.4786066899210613,-28.581069351480615,6.772888129860986,0,0.5277330486910202,-3.2135292605921566,-0.9254013625554065,0,0,1,0,0
CFG014,37,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-1.0464836362977383,0,10.102172822766589,0.6000000000000001,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.5994851535712955,0.019613830050834356,0.0029882277731627296,0.14148541587071117,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4827470479212493,-1.2209511304986354,-9.207735527484344,9.81,-1.508046935220558,-29.187962665149094,6.6587509444101105,0,0.543928654458559,-3.1520180094038452,-0.9426785934385588,0,0,1,0,0
CFG014,38,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-1.2953989954050178,0,10.324166334907835,0.7000000000000002,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.5744715831731718,0.019000724108288368,0.002977957620570783,0.14085511001183634,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.49299858987692624,-1.2515381179112546,-9.421392407924454,9.81,-1.5399955386157054,-29.844153455321454,6.540394476648474,0,0.5625295523740768,-3.0506909365136896,-0.9625386161432317,0,0,1,0,0
CFG014,39,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),-1.548793270229867,0,10.565657285288747,0.8000000000000003,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.5489831321411802,0.01842441576354008,0.0029830058323561653,0.14031960254865103,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.5041587042874361,-1.2846354574015733,-9.653591246566615,9.81,-1.5748169355593638,-30.556847809692425,6.417503561003727,0,0.584011940290759,-2.9277854862120996,-0.9779436412051355,0,0,1,0,0
