config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,mode_family,mode_index,eigen_real_1_s,eigen_imag_1_s,undamped_wn_rad_s,damped_frequency_Hz,damping_ratio,time_constant_s,stable
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,longitudinal,4,-0.014691900687188553,0.719842348044716,0.7199922624475433,0.1145664679381931,0.020405636912325796,68.06471274829725,true
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,lateral,5,-17.059566457869522,0,17.059566457869522,0,1,0.05861813677795447,true
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,lateral,6,-0.9268535289098593,-2.3535120737882087,2.5294419434965363,0.37457308016985097,0.36642609303324714,1.0789191267105318,true
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,lateral,7,-0.9268535289098593,2.3535120737882087,2.5294419434965363,0.37457308016985097,0.36642609303324714,1.0789191267105318,true
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,lateral,8,0.16402666176834835,0,0.16402666176834835,0,-1,,false
CFG018,24,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6787373664699757,0,12.926763458782666,6.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7276432181564702,0.01949472914395249,0.000001729370890200239,0.14640237109047935,longitudinal,1,-6.058745951341762,-5.180090235343042,7.971307129272872,0.8244369666169046,0.7600693152434624,0.16505065702227395,true
CFG018,24,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6787373664699757,0,12.926763458782666,6.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7276432181564702,0.01949472914395249,0.000001729370890200239,0.14640237109047935,longitudinal,2,-6.058745951341762,5.180090235343042,7.971307129272872,0.8244369666169046,0.7600693152434624,0.16505065702227395,true
CFG018,24,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6787373664699757,0,12.926763458782666,6.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7276432181564702,0.01949472914395249,0.000001729370890200239,0.14640237109047935,longitudinal,3,-0.015440347362095408,-0.7200855997952679,0.7202511196514537,0.11460518265670919,0.021437449996006046,64.76538231613269,true
CFG018,24,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6787373664699757,0,12.926763458782666,6.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7276432181564702,0.01949472914395249,0.000001729370890200239,0.14640237109047935,longitudinal,4,-0.015440347362095408,0.7200855997952679,0.7202511196514537,0.11460518265670919,0.021437449996006046,64.76538231613269,true
CFG018,24,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6787373664699757,0,12.926763458782666,6.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7276432181564702,0.01949472914395249,0.000001729370890200239,0.14640237109047935,lateral,5,-17.01906922284393,0,17.01906922284393,0,1,0.05875761987369703,true
