Time_s,Axis,Event,State,Action,Surface_deg,P_slew,D_slew,FF_single,FF,P,I,D,RMAX,TAU
74.899833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.478720635175705,1,7.02231979370117,0.491096198558807,0.982276320457458,0.0598784349858761,0.982276320457458,0.146846771240234,30,1.34999990463257
77.579833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-0.278874784708023,1,1.46071457862854,0.576913475990295,0.982276320457458,0.0598784349858761,0.982276320457458,0.190900802612305,30,1.34999990463257
96.539833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,0.558610618114471,1,9.08510971069336,0.576913475990295,0.982276320457458,0.0598784349858761,0.982276320457458,0.190900802612305,30,1.34999990463257
99.179833,pitch,EXCITATION_END,IDLE,RAISE_D,0.287010371685028,1,9.08510971069336,0.576913475990295,0.982276320457458,0.0598784349858761,0.982276320457458,0.190900802612305,30,1.34999990463257
99.219833,pitch,PARAMETER_UPDATE,IDLE,RAISE_D,0.00816506147384644,1,2.8999354839325,0.635370850563049,0.952675700187683,0.0598784349858761,0.952675700187683,0.248171031475067,30,1.34999990463257
100.899833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.673514127731323,1,10.7636260986328,0.635370850563049,0.952675700187683,0.0598784349858761,0.952675700187683,0.248171031475067,30,1.34999990463257
103.499833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,0.130055487155914,1,3.21465635299683,1.05924141407013,0.982276320457458,0.0598784349858761,0.982276320457458,0.322622328996658,30,1.34999990463257
105.179833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,0.924379348754883,1,14.005443572998,1.05924141407013,0.982276320457458,0.0598784349858761,0.982276320457458,0.322622328996658,30,1.34999990463257
107.819833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,0.278587758541107,1,3.34049510955811,1.22152292728424,0.982276320457458,0.0598784349858761,0.982276320457458,0.41940900683403,30,1.34999990463257
118.179833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.650144815444946,1,24.5746917724609,1.22152292728424,0.982276320457458,0.0598784349858761,0.982276320457458,0.41940900683403,30,1.34999990463257
120.779833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-0.349074065685272,1,6.27399301528931,1.12158834934235,1.01858901977539,0.0598784349858761,1.01858901977539,0.545231699943542,30,1.34999990463257
122.499833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,1.60529673099518,1,39.9697532653809,1.12158834934235,1.01858901977539,0.0598784349858761,1.01858901977539,0.545231699943542,30,1.34999990463257
123.499833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-1.4886462688446,1,74.4272155761719,2.65455412864685,1.01858901977539,0.0598784349858761,1.01858901977539,0.708801209926605,30,1.34999990463257
124.259833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-8.9937105178833,1.27207505702972,215.529632568359,2.65455412864685,1.01858901977539,0.0598784349858761,1.01858901977539,0.708801209926605,30,1.34999990463257
124.379833,pitch,EXCITATION_END;LOW_RATE,IDLE,LOW_RATE,-3.88489556312561,1.53130090236664,270.790863037109,2.65455412864685,1.01858901977539,0.0598784349858761,1.01858901977539,0.708801209926605,30,1.34999990463257
124.459833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,LOW_RATE,11.7882995605469,1.80215668678284,309.488800048828,2.65455412864685,1.01858901977539,0.0598784349858761,1.01858901977539,0.708801209926605,30,1.34999990463257
124.579833,pitch,EXCITATION_END;LOWER_D;PARAMETER_UPDATE,IDLE,LOWER_D,6.50450706481934,2.18566274642944,387.340393066406,18.6579437255859,1.12158834934235,0.0598784349858761,1.12158834934235,0.212640374898911,30,1.34999990463257
124.619833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,LOWER_D,3.66172647476196,2.3758659362793,413.644287109375,18.6579437255859,1.12158834934235,0.0598784349858761,1.12158834934235,0.212640374898911,30,1.34999990463257
125.419833,pitch,EXCITATION_END,IDLE,LOWER_D,-0.217366099357605,3.67181348800659,543.509887695312,18.6579437255859,1.12158834934235,0.0598784349858761,1.12158834934235,0.212640374898911,30,1.34999990463257
125.459833,pitch,PARAMETER_UPDATE,IDLE,LOWER_D,-0.318039923906326,3.03312206268311,366.384552001953,0.351114213466644,1.01858901977539,0.0598784349858761,1.01858901977539,0.212640374898911,30,1.34999990463257
125.779833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,LOWER_D,-0.00734829902648926,3.03312206268311,366.384552001953,0.351114213466644,1.01858901977539,0.0598784349858761,1.01858901977539,0.212640374898911,30,1.34999990463257
126.739833,pitch,EXCITATION_END,IDLE,LOWER_D,-0.197952002286911,3.03312206268311,366.384552001953,0.351114213466644,1.01858901977539,0.0598784349858761,1.01858901977539,0.212640374898911,30,1.34999990463257
126.779833,pitch,PARAMETER_UPDATE,IDLE,LOWER_D,-0.194533854722977,1,96.5736541748047,0.342331022024155,1.01858901977539,0.0598784349858761,1.01858901977539,0.0744241327047348,30,1.34999990463257
131.139833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,LOWER_D,0.409589529037476,1,96.5736541748047,0.342331022024155,1.01858901977539,0.0598784349858761,1.01858901977539,0.0744241327047348,30,1.34999990463257
133.739833,pitch,EXCITATION_END;RAISE_PD;PARAMETER_UPDATE,IDLE,RAISE_PD,0.315037935972214,1,1,1.02063584327698,1.01858901977539,0.0778419598937035,1.01858901977539,0.0744241327047348,30,1.34999990463257
139.779833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,0.376227229833603,1,3.30273747444153,1.02063584327698,1.01858901977539,0.0778419598937035,1.01858901977539,0.0744241327047348,30,1.34999990463257
142.379833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,0.365035533905029,1,1,1.17662715911865,1.02063584327698,0.10119454562664,1.02063584327698,0.0744241327047348,30,1.34999990463257
148.419833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,0.391741454601288,1,3.20984959602356,1.17662715911865,1.02063584327698,0.10119454562664,1.02063584327698,0.0744241327047348,30,1.34999990463257
151.019833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,0.392400801181793,1,1,1.22023665904999,1.02063584327698,0.131552904844284,1.02063584327698,0.0744241327047348,30,1.34999990463257
152.779833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-0.405780255794525,1,2.98805689811707,1.22023665904999,1.02063584327698,0.131552904844284,1.02063584327698,0.0744241327047348,30,1.34999990463257
155.339833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,-0.393937021493912,1,1,0.91408234834671,1.02063584327698,0.17101876437664,1.02063584327698,0.0744241327047348,30,1.34999990463257
157.059833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,0.402918368577957,1,3.10207319259644,0.91408234834671,1.02063584327698,0.17101876437664,1.02063584327698,0.0744241327047348,30,1.34999990463257
159.659833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,0.432610601186752,1,1,1.26066899299622,1.02063584327698,0.222324386239052,1.02063584327698,0.0744241327047348,30,1.34999990463257
161.379833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-0.365738719701767,1,2.98223280906677,1.26066899299622,1.02063584327698,0.222324386239052,1.02063584327698,0.0744241327047348,30,1.34999990463257
163.979833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,-0.373962014913559,1,1,0.825904607772827,1.02063584327698,0.289021700620651,1.02063584327698,0.0744241327047348,30,1.34999990463257
165.699833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,0.354067206382751,1,3.1234712600708,0.825904607772827,1.02063584327698,0.289021700620651,1.02063584327698,0.0744241327047348,30,1.34999990463257
168.299833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,0.448013663291931,1,1,1.31445145606995,1.02063584327698,0.375728189945221,1.02063584327698,0.0744241327047348,30,1.34999990463257
169.979833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-0.289132088422775,1,2.98616075515747,1.31445145606995,1.02063584327698,0.375728189945221,1.02063584327698,0.0744241327047348,30,1.34999990463257
172.619833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,-0.266028076410294,1,1,0.849993944168091,1.02063584327698,0.488446623086929,1.02063584327698,0.0744241327047348,30,1.34999990463257
174.299833,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,0.366366386413574,1.49116110801697,3.27469038963318,0.849993944168091,1.02063584327698,0.488446623086929,1.02063584327698,0.0744241327047348,30,1.34999990463257
176.939833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,0.499358415603638,1,1,0.780481696128845,1.01858901977539,0.63498055934906,1.01858901977539,0.0744241327047348,30,1.34999990463257
178.699833,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-0.364952594041824,1.12993037700653,3.07223725318909,0.780481696128845,1.01858901977539,0.63498055934906,1.01858901977539,0.0744241327047348,30,1.34999990463257
