source_file,nominal_supply_V,airspeed_min_mps,airspeed_max_mps,airspeed_mid_mps,plateau_samples,throttle_pct,loaded_voltage_V,current_A,power_W,thrust_N,effective_voltage_V,propulsive_efficiency_TV_over_P,fit_role
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,317,47.5999984741211,21.5130004882813,4.6677188873291,100.137275695801,4.069759749999999,10.240187904159564,0.5283434803111836,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,314,49.0,21.4659996032715,5.10261535644531,109.279983520508,4.44241245,10.518339805603034,0.5284715461103827,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,301,50.5,21.4179992675781,5.60175704956055,119.658172607422,4.95235825,10.816089630126939,0.5380381117905078,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,321,52.0,21.3729991912842,6.03171110153198,128.615539550781,5.413270799999999,11.113959579467785,0.5471541047511989,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,280,53.5,21.3250007629395,6.50367212295532,138.375991821289,5.771213524999999,11.408875408172632,0.5421878090087688,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,254,55.0,21.2649993896484,7.09424161911011,150.607437133789,6.349805875,11.69574966430662,0.5480969462462246,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,309,55.9000015258789,21.076000213623,7.30427598953247,153.634429931641,6.4331624,11.781484441009498,0.5443513621081636,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,314,40.0,23.1569995880127,3.3037269115448,76.3539047241211,2.8831550999999997,9.26279983520508,0.4908853900193437,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,327,41.5,23.1219997406006,3.64225387573242,84.0757751464844,3.334261,9.59562989234925,0.5155515120078257,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,332,43.0,23.0769996643066,4.04502725601196,93.2184829711914,3.79517355,9.923109855651838,0.5292647399684393,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,306,44.5,23.0359992980957,4.48733615875244,103.226028442383,4.2364728,10.251019687652585,0.5335296458755107,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,323,46.0,22.9899997711182,4.91234827041626,112.739379882813,4.697385349999999,10.575399894714371,0.5416564257624539,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,396,47.5999984741211,22.9409999847412,5.39913511276245,123.673553466797,5.2269444499999995,10.919915642684932,0.5494325661811181,power_and_thrust_fit
