"TimeUS","Name","Value","Default","ap_time_s"
"3059985","SERVO5_TRIM","1500","1500","3.059985"
"3059985","SERVO5_REVERSED","0","0","3.059985"
"3059985","SERVO5_FUNCTION","4","4","3.059985"
"3059985","SERVO6_MIN","1100","1100","3.059985"
"3059985","SERVO6_MAX","1900","1900","3.059985"
"3059985","SERVO6_TRIM","1500","1500","3.059985"
"3059985","SERVO6_REVERSED","0","0","3.059985"
"3059985","SERVO6_FUNCTION","0","0","3.059985"
"3059985","SERVO7_MIN","1100","1100","3.059985"
"3059985","SERVO7_MAX","1900","1900","3.059985"
"3059985","SERVO7_TRIM","1500","1500","3.059985"
"3059985","SERVO7_REVERSED","0","0","3.059985"
"3059985","SERVO7_FUNCTION","0","0","3.059985"
"3059985","SERVO8_MIN","1100","1100","3.059985"
"3059985","SERVO8_MAX","1900","1900","3.059985"
"3059985","SERVO8_TRIM","1500","1500","3.059985"
"3059985","SERVO8_REVERSED","0","0","3.059985"
"3059985","SERVO8_FUNCTION","0","0","3.059985"
"3059985","SERVO9_MIN","1100","1100","3.059985"
"3059985","SERVO9_MAX","1900","1900","3.059985"
"3059985","SERVO9_TRIM","1500","1500","3.059985"
"3059985","SERVO9_REVERSED","0","0","3.059985"
"3059985","SERVO9_FUNCTION","0","0","3.059985"
"3059985","SERVO10_MIN","1100","1100","3.059985"
"3059985","SERVO10_MAX","1900","1900","3.059985"
"3059985","SERVO10_TRIM","1500","1500","3.059985"
"3059985","SERVO10_REVERSED","0","0","3.059985"
"3059985","SERVO10_FUNCTION","0","0","3.059985"
"3059985","SERVO11_MIN","1100","1100","3.059985"
"3059985","SERVO11_MAX","1900","1900","3.059985"
"3059985","SERVO11_TRIM","1500","1500","3.059985"
"3059985","SERVO11_REVERSED","0","0","3.059985"
"3059985","SERVO11_FUNCTION","0","0","3.059985"
"3059985","SERVO12_MIN","1100","1100","3.059985"
"3059985","SERVO12_MAX","1900","1900","3.059985"
"3059985","SERVO12_TRIM","1500","1500","3.059985"
"3059985","SERVO12_REVERSED","0","0","3.059985"
"3059985","SERVO12_FUNCTION","0","0","3.059985"
"3059985","SERVO13_MIN","1100","1100","3.059985"
"3059985","SERVO13_MAX","1900","1900","3.059985"
"3059985","SERVO13_TRIM","1500","1500","3.059985"
"3059985","SERVO13_REVERSED","0","0","3.059985"
"3059985","SERVO13_FUNCTION","0","0","3.059985"
"3059985","SERVO14_MIN","1100","1100","3.059985"
"3059985","SERVO14_MAX","1900","1900","3.059985"
"3059985","SERVO14_TRIM","1500","1500","3.059985"
"3059985","SERVO14_REVERSED","0","0","3.059985"
"3059985","SERVO14_FUNCTION","0","0","3.059985"
"3059985","SERVO15_MIN","1100","1100","3.059985"
"3059985","SERVO15_MAX","1900","1900","3.059985"
"3059985","SERVO15_TRIM","1500","1500","3.059985"
"3059985","SERVO15_REVERSED","0","0","3.059985"
"3059985","SERVO15_FUNCTION","0","0","3.059985"
"3059985","SERVO16_MIN","1100","1100","3.059985"
"3059985","SERVO16_MAX","1900","1900","3.059985"
"3059985","SERVO16_TRIM","1500","1500","3.059985"
"3059985","SERVO16_REVERSED","0","0","3.059985"
"3059985","SERVO16_FUNCTION","0","0","3.059985"
"3059985","SERVO_AUTO_TRIM","0","0","3.059985"
"3059985","SERVO_RATE","50","50","3.059985"
"3059985","SERVO_VOLZ_MASK","0","0","3.059985"
"3059985","SERVO_VOLZ_RANGE","200","200","3.059985"
"3059985","SERVO_SBUS_RATE","50","50","3.059985"
"3059985","SERVO_ROB_POSMIN","0","0","3.059985"
"3059985","SERVO_ROB_POSMAX","4095","4095","3.059985"
"3059985","SERVO_FTW_MASK","0","0","3.059985"
"3059985","SERVO_FTW_RVMASK","0","0","3.059985"
"3059985","SERVO_FTW_POLES","14","14","3.059985"
"3059985","SERVO_DSHOT_RATE","0","0","3.059985"
"3059985","SERVO_DSHOT_ESC","0","0","3.059985"
"3059985","SERVO_GPIO_MASK","0","0","3.059985"
"3059985","SERVO_RC_FS_MSK","0","0","3.059985"
"3059985","SERVO_32_ENABLE","0","0","3.059985"
"3059985","RC1_MIN","1100","1100","3.059985"
"3059985","RC1_TRIM","1500","1500","3.059985"
"3059985","RC1_MAX","1900","1900","3.059985"
"3059985","RC1_REVERSED","0","0","3.059985"
"3059985","RC1_DZ","30","30","3.059985"
"3059985","RC1_OPTION","0","0","3.059985"
"3059985","RC2_MIN","1100","1100","3.059985"
"3059985","RC2_TRIM","1500","1500","3.059985"
"3059985","RC2_MAX","1900","1900","3.059985"
"3059985","RC2_REVERSED","0","0","3.059985"
"3059985","RC2_DZ","30","30","3.059985"
"3059985","RC2_OPTION","0","0","3.059985"
"3059985","RC3_MIN","1100","1100","3.059985"
"3059985","RC3_TRIM","1500","1500","3.059985"
"3059985","RC3_MAX","1900","1900","3.059985"
"3059985","RC3_REVERSED","0","0","3.059985"
"3059985","RC3_DZ","30","30","3.059985"
"3059985","RC3_OPTION","0","0","3.059985"
"3059985","RC4_MIN","1100","1100","3.059985"
"3059985","RC4_TRIM","1500","1500","3.059985"
"3059985","RC4_MAX","1900","1900","3.059985"
"3059985","RC4_REVERSED","0","0","3.059985"
"3059985","RC4_DZ","30","30","3.059985"
"3059985","RC4_OPTION","0","0","3.059985"
"3059985","RC5_MIN","1100","1100","3.059985"
"3059985","RC5_TRIM","1500","1500","3.059985"
"3059985","RC5_MAX","1900","1900","3.059985"
"3059985","RC5_REVERSED","0","0","3.059985"
"3059985","RC5_DZ","0","0","3.059985"
"3059985","RC5_OPTION","0","0","3.059985"
"3059985","RC6_MIN","1100","1100","3.059985"
"3059985","RC6_TRIM","1500","1500","3.059985"
"3059985","RC6_MAX","1900","1900","3.059985"
"3059985","RC6_REVERSED","0","0","3.059985"
"3059985","RC6_DZ","0","0","3.059985"
"3059985","RC6_OPTION","0","0","3.059985"
"3059985","RC7_MIN","1100","1100","3.059985"
"3059985","RC7_TRIM","1500","1500","3.059985"
"3059985","RC7_MAX","1900","1900","3.059985"
"3059985","RC7_REVERSED","0","0","3.059985"
"3059985","RC7_DZ","0","0","3.059985"
"3059985","RC7_OPTION","153","41","3.059985"
"3059985","RC8_MIN","1100","1100","3.059985"
"3059985","RC8_TRIM","1500","1500","3.059985"
"3059985","RC8_MAX","1900","1900","3.059985"
"3059985","RC8_REVERSED","0","0","3.059985"
"3059985","RC8_DZ","0","0","3.059985"
"3059985","RC8_OPTION","0","0","3.059985"
"3059985","RC9_MIN","1100","1100","3.059985"
"3059985","RC9_TRIM","1500","1500","3.059985"
"3059985","RC9_MAX","1900","1900","3.059985"
"3059985","RC9_REVERSED","0","0","3.059985"
"3059985","RC9_DZ","0","0","3.059985"
"3059985","RC9_OPTION","0","0","3.059985"
"3059985","RC10_MIN","1100","1100","3.059985"
"3059985","RC10_TRIM","1500","1500","3.059985"
"3059985","RC10_MAX","1900","1900","3.059985"
"3059985","RC10_REVERSED","0","0","3.059985"
"3059985","RC10_DZ","0","0","3.059985"
"3059985","RC10_OPTION","0","0","3.059985"
"3059985","RC11_MIN","1100","1100","3.059985"
"3059985","RC11_TRIM","1500","1500","3.059985"
"3059985","RC11_MAX","1900","1900","3.059985"
"3059985","RC11_REVERSED","0","0","3.059985"
"3059985","RC11_DZ","0","0","3.059985"
"3059985","RC11_OPTION","0","0","3.059985"
"3059985","RC12_MIN","1100","1100","3.059985"
"3059985","RC12_TRIM","1500","1500","3.059985"
"3059985","RC12_MAX","1900","1900","3.059985"
"3059985","RC12_REVERSED","0","0","3.059985"
"3059985","RC12_DZ","0","0","3.059985"
"3059985","RC12_OPTION","0","0","3.059985"
"3059985","RC13_MIN","1100","1100","3.059985"
"3059985","RC13_TRIM","1500","1500","3.059985"
"3059985","RC13_MAX","1900","1900","3.059985"
"3059985","RC13_REVERSED","0","0","3.059985"
"3059985","RC13_DZ","0","0","3.059985"
"3059985","RC13_OPTION","0","0","3.059985"
"3059985","RC14_MIN","1100","1100","3.059985"
"3059985","RC14_TRIM","1500","1500","3.059985"
"3059985","RC14_MAX","1900","1900","3.059985"
"3059985","RC14_REVERSED","0","0","3.059985"
"3059985","RC14_DZ","0","0","3.059985"
"3059985","RC14_OPTION","0","0","3.059985"
"3059985","RC15_MIN","1100","1100","3.059985"
"3059985","RC15_TRIM","1500","1500","3.059985"
"3059985","RC15_MAX","1900","1900","3.059985"
"3059985","RC15_REVERSED","0","0","3.059985"
"3059985","RC15_DZ","0","0","3.059985"
"3059985","RC15_OPTION","0","0","3.059985"
"3059985","RC16_MIN","1100","1100","3.059985"
"3059985","RC16_TRIM","1500","1500","3.059985"
"3059985","RC16_MAX","1900","1900","3.059985"
"3059985","RC16_REVERSED","0","0","3.059985"
"3059985","RC16_DZ","0","0","3.059985"
"3059985","RC16_OPTION","0","0","3.059985"
"3059985","RC_OVERRIDE_TIME","3","3","3.059985"
"3059985","RC_OPTIONS","32","32","3.059985"
"3059985","RC_PROTOCOLS","1","1","3.059985"
"3059985","RC_FS_TIMEOUT","1","1","3.059985"
"3059985","SOAR_ENABLE","0","0","3.059985"
"3059985","RUDD_DT_GAIN","10","10","3.059985"
"3059985","MANUAL_RCMASK","0","0","3.059985"
"3059985","HOME_RESET_ALT","0","0","3.059985"
"3059985","FLIGHT_OPTIONS","0","0","3.059985"
"3059985","TKOFF_ACCEL_CNT","1","1","3.059985"
"3059985","LGR_ENABLE","0","0","3.059985"
"3059985","DSPOILER_CROW_W1","0","0","3.059985"
"3059985","DSPOILER_CROW_W2","0","0","3.059985"
"3059985","TKOFF_TIMEOUT","0","0","3.059985"
"3059985","DSPOILER_OPTS","3","3","3.059985"
"3059985","DSPOILER_AILMTCH","100","100","3.059985"
"3059985","FWD_BAT_VOLT_MAX","0","0","3.059985"
"3059985","FWD_BAT_VOLT_MIN","0","0","3.059985"
"3059985","FWD_BAT_IDX","0","0","3.059985"
"3059985","FS_EKF_THRESH","0.8","0.8","3.059985"
"3059985","RTL_CLIMB_MIN","0","0","3.059985"
"3059985","GUIDED_P","5000","5000","3.059985"
"3059985","GUIDED_I","0","0","3.059985"
"3059985","GUIDED_D","0","0","3.059985"
"3059985","GUIDED_FF","0","0","3.059985"
"3059985","GUIDED_IMAX","10","10","3.059985"
"3059985","GUIDED_FLTT","5","5","3.059985"
"3059985","GUIDED_FLTE","5","5","3.059985"
"3059985","GUIDED_FLTD","5","5","3.059985"
"3059985","GUIDED_SMAX","0","0","3.059985"
"3059985","GUIDED_PDMX","0","0","3.059985"
"3059985","GUIDED_D_FF","0","0","3.059985"
"3059985","GUIDED_NTF","0","0","3.059985"
"3059985","GUIDED_NEF","0","0","3.059985"
"3059985","MAN_EXPO_ROLL","0","0","3.059985"
"3059985","MAN_EXPO_PITCH","0","0","3.059985"
"3059985","MAN_EXPO_RUDDER","0","0","3.059985"
"3059985","ONESHOT_MASK","0","0","3.059985"
"3059985","FOLL_ENABLE","0","0","3.059985"
"3059985","AUTOTUNE_AXES","7","7","3.059985"
"3059985","PLND_ENABLED","0","0","3.059985"
"3059985","RNGFND_LND_ORNT","25","25","3.059985"
"3059985","FWD_BAT_THR_CUT","0","0","3.059985"
"3059985","SID_AXIS","0","0","3.059985"
"3059985","CLIMB_SLOPE_HGT","25","25","3.059985"
"3059985","GUIDED_TIMEOUT","3","3","3.059985"
"3059985","LAND_SLOPE_RCALC","2","2","3.059985"
"3059985","LAND_ABORT_DEG","0","0","3.059985"
"3059985","LAND_PITCH_DEG","0","0","3.059985"
"3059985","LAND_FLARE_ALT","3","3","3.059985"
"3059985","LAND_FLARE_SEC","2","2","3.059985"
"3059985","LAND_PF_ALT","10","10","3.059985"
"3059985","LAND_PF_SEC","6","6","3.059985"
"3059985","LAND_PF_ARSPD","0","0","3.059985"
"3059985","LAND_THR_SLEW","0","0","3.059985"
"3059985","LAND_DISARMDELAY","20","20","3.059985"
"3059985","LAND_THEN_NEUTRL","0","0","3.059985"
"3059985","LAND_ABORT_THR","0","0","3.059985"
"3059985","LAND_FLAP_PERCNT","0","0","3.059985"
"3059985","LAND_OPTIONS","0","0","3.059985"
"3059985","LAND_FLARE_AIM","50","50","3.059985"
"3059985","LAND_WIND_COMP","50","50","3.059985"
"3059985","LAND_TYPE","0","0","3.059985"
"3059985","OSD_TYPE","0","0","3.059985"
"3059985","TKOFF_ALT","50","50","3.059985"
"3059985","TKOFF_LVL_ALT","10","10","3.059985"
"3059985","TKOFF_LVL_PITCH","15","15","3.059985"
"3059985","TKOFF_DIST","200","200","3.059985"
"3059985","TKOFF_GND_PITCH","5","5","3.059985"
"3059985","AUTOLAND_WP_ALT","55","55","3.059985"
"3059985","AUTOLAND_WP_DIST","400","400","3.059985"
"3059985","AUTOLAND_DIR_OFF","0","0","3.059985"
"3059985","AUTOLAND_OPTIONS","0","0","3.059985"
"3059985","AUTOLAND_CLIMB","0","0","3.059985"
"3059985","PUP_ENABLE","0","0","3.059985"
"3059985","FFT_ENABLE","0","0","3.059985"
"3059985","VISO_TYPE","0","0","3.059985"
"3059985","VTX_ENABLE","0","0","3.059985"
"3059985","MSP_OSD_NCELLS","0","0","3.059985"
"3059985","MSP_OPTIONS","0","0","3.059985"
"3059985","FRSKY_UPLINK_ID","13","13","3.059985"
"3059985","FRSKY_DNLINK1_ID","20","20","3.059985"
"3059985","FRSKY_DNLINK2_ID","7","7","3.059985"
"3059985","FRSKY_DNLINK_ID","27","27","3.059985"
"3059985","FRSKY_OPTIONS","0","0","3.059985"
"3059985","GEN_TYPE","0","0","3.059985"
"3059985","EAHRS_TYPE","0","0","3.059985"
"3059985","EFI_TYPE","0","0","3.059985"
"3059985","ARSPD_PRIMARY","0","0","3.059985"
"3059985","ARSPD_OPTIONS","11","11","3.059985"
"3059985","ARSPD_WIND_MAX","0","0","3.059985"
"3059985","ARSPD_WIND_WARN","0","0","3.059985"
"3059985","ARSPD_WIND_GATE","5","5","3.059985"
"3059985","ARSPD_OFF_PCNT","0","0","3.059985"
"3059985","ARSPD_TYPE","2","2","3.059985"
"3059985","ARSPD_USE","0","0","3.059985"
"3059985","ARSPD_OFFSET","0","0","3.059985"
"3059985","ARSPD_RATIO","2","2","3.059985"
"3059985","ARSPD_PIN","1","1","3.059985"
"3059985","ARSPD_AUTOCAL","0","0","3.059985"
"3059985","ARSPD_TUBE_ORDR","2","2","3.059985"
"3059985","ARSPD_SKIP_CAL","0","0","3.059985"
"3059985","ARSPD_PSI_RANGE","1","1","3.059985"
"3059985","ARSPD_BUS","1","1","3.059985"
"3059985","ARSPD_DEVID","0","0","3.059985"
"3059985","ARSPD2_TYPE","0","0","3.059985"
"3059985","CUST_ROT_ENABLE","0","0","3.059985"
"3059985","ESC_TLM_MAV_OFS","0","0","3.059985"
"3059985","FENCE_ENABLE","0","0","3.059985"
"3059985","FENCE_TYPE","4","4","3.059985"
"3059985","FENCE_ACTION","1","1","3.059985"
"3059985","FENCE_ALT_MAX","100","100","3.059985"
"3059985","FENCE_RADIUS","300","300","3.059985"
"3059985","FENCE_MARGIN","2","2","3.059985"
"3059985","FENCE_TOTAL","0","0","3.059985"
"3059985","FENCE_ALT_MIN","-10","-10","3.059985"
"3059985","FENCE_RET_RALLY","0","0","3.059985"
"3059985","FENCE_RET_ALT","0","0","3.059985"
"3059985","FENCE_AUTOENABLE","0","0","3.059985"
"3059985","FENCE_OPTIONS","1","1","3.059985"
"3059985","FENCE_NTF_FREQ","1","1","3.059985"
"3059985","FENCE_MARGIN_XY","0","0","3.059985"
"3059985","FENCE_ALT_MAX_TP","1","1","3.059985"
"3059985","FENCE_ALT_MIN_TP","1","1","3.059985"
"3059985","DID_ENABLE","0","0","3.059985"
"3059985","TEMP_LOG","0","0","3.059985"
"3059985","TEMP1_TYPE","0","0","3.059985"
"3059985","TEMP2_TYPE","0","0","3.059985"
"3059985","TEMP3_TYPE","0","0","3.059985"
"3059985","NMEA_RATE_MS","100","100","3.059985"
"3059985","NMEA_MSG_EN","3","3","3.059985"
"3059985","KDE_NPOLE","14","14","3.059985"
"3059985","FLTMODE_GCSBLOCK","0","0","3.059985"
"3059985","NET_ENABLE","0","0","3.059985"
"3059985","NET_P1_TYPE","0","0","3.059985"
"3059985","NET_P2_TYPE","0","0","3.059985"
"3059985","NET_P3_TYPE","0","0","3.059985"
"3059985","NET_P4_TYPE","0","0","3.059985"
"3059985","FILT1_TYPE","0","0","3.059985"
"3059985","FILT2_TYPE","0","0","3.059985"
"3059985","FILT3_TYPE","0","0","3.059985"
"3059985","FILT4_TYPE","0","0","3.059985"
"3059985","FILT5_TYPE","0","0","3.059985"
"3059985","FILT6_TYPE","0","0","3.059985"
"3059985","FILT7_TYPE","0","0","3.059985"
"3059985","FILT8_TYPE","0","0","3.059985"
"3059985","STAT_BOOTCNT","1","0","3.059985"
"3059985","STAT_FLTTIME","0","0","3.059985"
"3059985","STAT_RUNTIME","0","0","3.059985"
"3059985","STAT_RESET","1","1","3.059985"
"3059985","STAT_FLTCNT","0","0","3.059985"
"3059985","STAT_DISTFLWN","0","0","3.059985"
"3059985","SCR_ENABLE","0","0","3.059985"
"3059985","LOG_BACKEND_TYPE","1","1","3.059985"
"3059985","LOG_FILE_BUFSIZE","200","200","3.059985"
"3059985","LOG_DISARMED","0","0","3.059985"
"3059985","LOG_REPLAY","0","0","3.059985"
"3059985","LOG_FILE_DSRMROT","0","0","3.059985"
"3059985","LOG_MAV_BUFSIZE","8","8","3.059985"
"3059985","LOG_FILE_TIMEOUT","5","5","3.059985"
"3059985","LOG_FILE_MB_FREE","500","500","3.059985"
"3059985","LOG_FILE_RATEMAX","0","0","3.059985"
"3059985","LOG_MAV_RATEMAX","10","10","3.059985"
"3059985","LOG_BLK_RATEMAX","0","0","3.059985"
"3059985","LOG_DARM_RATEMAX","0","0","3.059985"
"3059985","LOG_MAX_FILES","500","500","3.059985"
"3059985","GRIP_ENABLE","0","0","3.059985"
"3059985","SERIAL0_BAUD","115","115","3.059985"
"3059985","SERIAL0_PROTOCOL","2","2","3.059985"
"3059985","SERIAL1_PROTOCOL","2","2","3.059985"
"3059985","SERIAL1_BAUD","57","57","3.059985"
"3059985","SERIAL2_PROTOCOL","2","2","3.059985"
"3059985","SERIAL2_BAUD","57","57","3.059985"
"3059985","SERIAL3_PROTOCOL","5","5","3.059985"
"3059985","SERIAL3_BAUD","230","230","3.059985"
"3059985","SERIAL4_PROTOCOL","5","5","3.059985"
"3059985","SERIAL4_BAUD","230","230","3.059985"
"3059985","SERIAL5_PROTOCOL","-1","-1","3.059985"
"3059985","SERIAL5_BAUD","57","57","3.059985"
"3059985","SERIAL6_PROTOCOL","-1","-1","3.059985"
"3059985","SERIAL6_BAUD","57","57","3.059985"
"3059985","SERIAL1_OPTIONS","0","0","3.059985"
"3059985","SERIAL2_OPTIONS","0","0","3.059985"
"3059985","SERIAL3_OPTIONS","0","0","3.059985"
"3059985","SERIAL4_OPTIONS","0","0","3.059985"
"3059985","SERIAL5_OPTIONS","0","0","3.059985"
"3059985","SERIAL6_OPTIONS","0","0","3.059985"
"3059985","SERIAL_PASS1","0","0","3.059985"
"3059985","SERIAL_PASS2","-1","-1","3.059985"
"3059985","SERIAL_PASSTIMO","15","15","3.059985"
"3059985","SERIAL7_PROTOCOL","-1","-1","3.059985"
"3059985","SERIAL7_BAUD","57","57","3.059985"
"3059985","SERIAL7_OPTIONS","0","0","3.059985"
"3059985","RPM1_TYPE","0","0","3.059985"
"3059985","RPM2_TYPE","0","0","3.059985"
"3059985","QWIK_ENABLE","0","0","3.059985"
"3059985","MAV_SYSID","1","1","3.059985"
"3059985","MAV_GCS_SYSID","255","255","3.059985"
"3059985","MAV_GCS_SYSID_HI","0","0","3.059985"
"3059985","MAV_OPTIONS","0","0","3.059985"
"3059985","MAV_TELEM_DELAY","0","0","3.059985"
"3059985","MAV1_RAW_SENS","2","1","3.059985"
"3059985","MAV1_EXT_STAT","2","1","3.059985"
"3059985","MAV1_RC_CHAN","2","1","3.059985"
"3059985","MAV1_RAW_CTRL","1","1","3.059985"
"3059985","MAV1_POSITION","2","1","3.059985"
"3059985","MAV1_EXTRA1","4","1","3.059985"
"3059985","MAV1_EXTRA2","4","1","3.059985"
"3059985","MAV1_EXTRA3","2","1","3.059985"
"3059985","MAV1_PARAMS","10","10","3.059985"
"3059985","MAV1_ADSB","5","5","3.059985"
"3059985","MAV1_OPTIONS","0","0","3.059985"
"3059985","MAV2_RAW_SENS","1","1","3.059985"
"3059985","MAV2_EXT_STAT","1","1","3.059985"
"3059985","MAV2_RC_CHAN","1","1","3.059985"
"3059985","MAV2_RAW_CTRL","1","1","3.059985"
"3059985","MAV2_POSITION","1","1","3.059985"
"3059985","MAV2_EXTRA1","1","1","3.059985"
"3059985","MAV2_EXTRA2","1","1","3.059985"
"3059985","MAV2_EXTRA3","1","1","3.059985"
"3059985","MAV2_PARAMS","10","10","3.059985"
"3059985","MAV2_ADSB","5","5","3.059985"
"3059985","MAV2_OPTIONS","0","0","3.059985"
"3059985","MAV3_RAW_SENS","1","1","3.059985"
"3059985","MAV3_EXT_STAT","1","1","3.059985"
"3059985","MAV3_RC_CHAN","1","1","3.059985"
"3059985","MAV3_RAW_CTRL","1","1","3.059985"
"3059985","MAV3_POSITION","1","1","3.059985"
"3059985","MAV3_EXTRA1","1","1","3.059985"
"3059985","MAV3_EXTRA2","1","1","3.059985"
"3059985","MAV3_EXTRA3","1","1","3.059985"
"3059985","MAV3_PARAMS","10","10","3.059985"
"3059985","MAV3_ADSB","5","5","3.059985"
"3059985","MAV3_OPTIONS","0","0","3.059985"
"4059982","EK3_SRC1_POSXY","3","NaN","4.059982"
"4819978","ARSPD_OFFSET","2094.402","NaN","4.819978"
"11419978","MIS_TOTAL","1","NaN","11.419978"
