"TimeUS","Tar","Act","Err","P","I","D","FF","DFF","Dmod","SRate","Flags","ap_time_s"
"10039978","0.35363457","2.3263845","-0.05798662","-0.27924675","0","-0.00032052494","0.13089383","0","1","0.35022315","9","10.039978"
"10079978","0.37328094","2.2552059","-0.055418894","-0.26688132","0","0.004362151","0.13744345","0","1","0.33635432","9","10.079978"
"10119978","0.3929273","2.18003","-0.052696653","-0.25377178","0","0.0053483583","0.14449824","0","1","0.33695638","9","10.119978"
"10159978","0.43222004","2.104793","-0.051371083","-0.24738824","0","0.0045055826","0.15394132","0","1","0.33712775","9","10.159978"
"10199978","0.4518664","2.0344648","-0.048523605","-0.23367561","0","0.005647398","0.16363133","0","1","0.3326633","9","10.199978"
"10239978","0.47151276","1.9746721","-0.047850125","-0.23043232","0","0.0007213049","0.17128794","0","1","0.3253976","9","10.239978"
"10279978","0.47151276","1.9296551","-0.045830615","-0.22070694","0","0.0034378928","0.17937095","0","1","0.31841964","9","10.279978"
"10319978","0.47151276","1.9015211","-0.04462958","-0.21492313","0","0.0024864827","0.1836339","0","1","0.31171802","9","10.319978"
"10359978","0.47151276","1.890134","-0.04573925","-0.22026695","0","-0.00028097065","0.18578634","0","1","0.3086012","9","10.359978"
"10399978","0.4518664","1.8946594","-0.045973063","-0.22139294","0","-0.00052708446","0.18465137","-0","1","0.30885297","9","10.399978"
"10439978","0.43222004","1.9131675","-0.04879818","-0.23499787","0","-0.00666546","0.18041362","-0","1","0.30908498","9","10.439978"
"10479978","0.41257367","1.9440292","-0.050198868","-0.24174319","0","-0.0035063273","0.17566042","-0","1","0.31821445","9","10.479978"
"10519978","0.37328094","1.9850174","-0.05223917","-0.25156868","0","-0.0042107967","0.16709878","-0","1","0.32650882","9","10.519978"
"10559978","0.33398822","2.0335014","-0.056935325","-0.274184","0","-0.007222231","0.15457948","-0","1","0.33693385","9","10.559978"
